"","st_fips","state_name","place_name","year"
"674","1723620","Illinois","Elmhurst city","2010"
"675","1723620","Illinois","Elmhurst city","2010"
"676","1723620","Illinois","Elmhurst city","2010"
"677","1723620","Illinois","Elmhurst city","2010"
"678","1723620","Illinois","Elmhurst city","2010"
"679","1723620","Illinois","Elmhurst city","2010"
"680","1723620","Illinois","Elmhurst city","2010"
"681","1723620","Illinois","Elmhurst city","2010"
"682","1723620","Illinois","Elmhurst city","2010"
"683","1723620","Illinois","Elmhurst city","2010"
"684","1754534","Illinois","Oak Brook village","2010"
"685","1754534","Illinois","Oak Brook village","2010"
"686","1754534","Illinois","Oak Brook village","2010"
"687","1754534","Illinois","Oak Brook village","2010"
"688","1754534","Illinois","Oak Brook village","2010"
"689","1754534","Illinois","Oak Brook village","2010"
"690","1754534","Illinois","Oak Brook village","2010"
"691","1754534","Illinois","Oak Brook village","2010"
"692","1754534","Illinois","Oak Brook village","2010"
"693","1754534","Illinois","Oak Brook village","2010"
"694","1754534","Illinois","Oak Brook village","2010"
"695","1754534","Illinois","Oak Brook village","2010"
"696","1754534","Illinois","Oak Brook village","2010"
"697","1754534","Illinois","Oak Brook village","2010"
"698","1754534","Illinois","Oak Brook village","2010"
"699","1754534","Illinois","Oak Brook village","2010"
"700","1754534","Illinois","Oak Brook village","2010"
"701","1754534","Illinois","Oak Brook village","2010"
"702","1754534","Illinois","Oak Brook village","2010"
"703","1754534","Illinois","Oak Brook village","2010"
"704","1754534","Illinois","Oak Brook village","2010"
"705","1754534","Illinois","Oak Brook village","2010"
"706","1754534","Illinois","Oak Brook village","2010"
"707","1754534","Illinois","Oak Brook village","2010"
"708","1819486","Indiana","East Chicago city","2010"
"709","2718116","Minnesota","Eden Prairie city","2010"
"710","2770420","Minnesota","Willmar city","2010"
"711","2770420","Minnesota","Willmar city","2010"
"712","2770420","Minnesota","Willmar city","2010"
"713","2770420","Minnesota","Willmar city","2010"
"714","2939026","Missouri","Kirksville city","2010"
"715","2939026","Missouri","Kirksville city","2010"
"716","2939026","Missouri","Kirksville city","2010"
"717","2939026","Missouri","Kirksville city","2010"
"718","2939026","Missouri","Kirksville city","2010"
"719","2939026","Missouri","Kirksville city","2010"
"720","2939026","Missouri","Kirksville city","2010"
"721","2939026","Missouri","Kirksville city","2010"
"722","2939026","Missouri","Kirksville city","2010"
"723","2939026","Missouri","Kirksville city","2010"
"724","2939026","Missouri","Kirksville city","2010"
"725","2939026","Missouri","Kirksville city","2010"
"726","2939026","Missouri","Kirksville city","2010"
"727","2939026","Missouri","Kirksville city","2010"
"728","2939026","Missouri","Kirksville city","2010"
"729","2939026","Missouri","Kirksville city","2010"
"730","2939026","Missouri","Kirksville city","2010"
"731","2939026","Missouri","Kirksville city","2010"
"732","2939026","Missouri","Kirksville city","2010"
"733","2939026","Missouri","Kirksville city","2010"
"734","2939026","Missouri","Kirksville city","2010"
"735","2939026","Missouri","Kirksville city","2010"
"736","2939026","Missouri","Kirksville city","2010"
"737","2939026","Missouri","Kirksville city","2010"
"738","2939026","Missouri","Kirksville city","2010"
"739","2939026","Missouri","Kirksville city","2010"
"740","2939026","Missouri","Kirksville city","2010"
"741","2939026","Missouri","Kirksville city","2010"
"742","2939026","Missouri","Kirksville city","2010"
"743","2939026","Missouri","Kirksville city","2010"
"744","2939026","Missouri","Kirksville city","2010"
"745","2939026","Missouri","Kirksville city","2010"
"746","2939026","Missouri","Kirksville city","2010"
"747","2939026","Missouri","Kirksville city","2010"
"748","2939026","Missouri","Kirksville city","2010"
"749","2939026","Missouri","Kirksville city","2010"
"750","2939026","Missouri","Kirksville city","2010"
"751","2939026","Missouri","Kirksville city","2010"
"752","2939026","Missouri","Kirksville city","2010"
"753","2939026","Missouri","Kirksville city","2010"
"754","2939026","Missouri","Kirksville city","2010"
"755","2939026","Missouri","Kirksville city","2010"
"756","2939026","Missouri","Kirksville city","2010"
"757","2939026","Missouri","Kirksville city","2010"
"758","2939026","Missouri","Kirksville city","2010"
"759","2939026","Missouri","Kirksville city","2010"
"760","2939026","Missouri","Kirksville city","2010"
"761","2939026","Missouri","Kirksville city","2010"
"762","2939026","Missouri","Kirksville city","2010"
"763","2939026","Missouri","Kirksville city","2010"
"764","2939026","Missouri","Kirksville city","2010"
"765","2939026","Missouri","Kirksville city","2010"
"766","2939026","Missouri","Kirksville city","2010"
"767","2939026","Missouri","Kirksville city","2010"
"768","2939026","Missouri","Kirksville city","2010"
"769","2908236","Missouri","Brentwood city","2010"
"770","3629542","New York","Goshen village","2010"
"771","3629542","New York","Goshen village","2010"
"772","3629542","New York","Goshen village","2010"
"773","3629542","New York","Goshen village","2010"
"774","3629542","New York","Goshen village","2010"
"775","3629542","New York","Goshen village","2010"
"776","3629542","New York","Goshen village","2010"
"777","3629542","New York","Goshen village","2010"
"778","3629542","New York","Goshen village","2010"
"779","3629542","New York","Goshen village","2010"
"780","3629542","New York","Goshen village","2010"
"781","3629542","New York","Goshen village","2010"
"782","3629542","New York","Goshen village","2010"
"783","3629542","New York","Goshen village","2010"
"784","3629542","New York","Goshen village","2010"
"785","3629542","New York","Goshen village","2010"
"786","3629542","New York","Goshen village","2010"
"787","3629542","New York","Goshen village","2010"
"788","3629542","New York","Goshen village","2010"
"789","3629542","New York","Goshen village","2010"
"790","3629542","New York","Goshen village","2010"
"791","3629542","New York","Goshen village","2010"
"792","3629542","New York","Goshen village","2010"
"793","3629542","New York","Goshen village","2010"
"794","3629542","New York","Goshen village","2010"
"795","3629542","New York","Goshen village","2010"
"796","3629542","New York","Goshen village","2010"
"797","3629542","New York","Goshen village","2010"
"798","3629542","New York","Goshen village","2010"
"799","3629542","New York","Goshen village","2010"
"800","3629542","New York","Goshen village","2010"
"801","3629542","New York","Goshen village","2010"
"802","3629542","New York","Goshen village","2010"
"803","3629542","New York","Goshen village","2010"
"804","3629542","New York","Goshen village","2010"
"805","3629542","New York","Goshen village","2010"
"806","3923380","Ohio","East Cleveland city","2010"
"807","3914184","Ohio","Chillicothe city","2010"
"808","3914184","Ohio","Chillicothe city","2010"
"809","3914184","Ohio","Chillicothe city","2010"
"810","3914184","Ohio","Chillicothe city","2010"
"811","3914184","Ohio","Chillicothe city","2010"
"812","3914184","Ohio","Chillicothe city","2010"
"813","3914184","Ohio","Chillicothe city","2010"
"814","3914184","Ohio","Chillicothe city","2010"
"815","3914184","Ohio","Chillicothe city","2010"
"816","3914184","Ohio","Chillicothe city","2010"
"817","3914184","Ohio","Chillicothe city","2010"
"818","3914184","Ohio","Chillicothe city","2010"
"819","3914184","Ohio","Chillicothe city","2010"
"820","3914184","Ohio","Chillicothe city","2010"
"821","3914184","Ohio","Chillicothe city","2010"
"822","3914184","Ohio","Chillicothe city","2010"
"823","3914184","Ohio","Chillicothe city","2010"
"824","3914184","Ohio","Chillicothe city","2010"
"825","3914184","Ohio","Chillicothe city","2010"
"826","3914184","Ohio","Chillicothe city","2010"
"827","3978050","Ohio","Twinsburg city","2010"
"828","4512655","South Carolina","Cayce city","2010"
"829","4512655","South Carolina","Cayce city","2010"
"830","4727740","Tennessee","Franklin city","2010"
"831","4727740","Tennessee","Franklin city","2010"
"832","4727740","Tennessee","Franklin city","2010"
"833","4727740","Tennessee","Franklin city","2010"
"834","4727740","Tennessee","Franklin city","2010"
"835","4727740","Tennessee","Franklin city","2010"
"836","4727740","Tennessee","Franklin city","2010"
"837","4727740","Tennessee","Franklin city","2010"
"838","4727740","Tennessee","Franklin city","2010"
"839","4727740","Tennessee","Franklin city","2010"
"840","4727740","Tennessee","Franklin city","2010"
"841","4727740","Tennessee","Franklin city","2010"
"842","4727740","Tennessee","Franklin city","2010"
"843","4727740","Tennessee","Franklin city","2010"
"844","4727740","Tennessee","Franklin city","2010"
"845","4727740","Tennessee","Franklin city","2010"
"846","4727740","Tennessee","Franklin city","2010"
"847","4727740","Tennessee","Franklin city","2010"
"848","4845000","Texas","Lubbock city","2010"
"849","5506500","Wisconsin","Beloit city","2010"
"850","5506500","Wisconsin","Beloit city","2010"
"851","5506500","Wisconsin","Beloit city","2010"
"852","5506500","Wisconsin","Beloit city","2010"
"853","5506500","Wisconsin","Beloit city","2010"
"854","5506500","Wisconsin","Beloit city","2010"
"855","5506500","Wisconsin","Beloit city","2010"
"856","5506500","Wisconsin","Beloit city","2010"
"857","5506500","Wisconsin","Beloit city","2010"
"858","5506500","Wisconsin","Beloit city","2010"
"859","5506500","Wisconsin","Beloit city","2010"
"860","5506500","Wisconsin","Beloit city","2010"
"861","5506500","Wisconsin","Beloit city","2010"
"862","5506500","Wisconsin","Beloit city","2010"
"863","5506500","Wisconsin","Beloit city","2010"
"864","5506500","Wisconsin","Beloit city","2010"
"865","5506500","Wisconsin","Beloit city","2010"
"866","5506500","Wisconsin","Beloit city","2010"
"867","5506500","Wisconsin","Beloit city","2010"
"868","5506500","Wisconsin","Beloit city","2010"
"869","5506500","Wisconsin","Beloit city","2010"
"870","5506500","Wisconsin","Beloit city","2010"
"871","0141968","Alabama","Leeds city","2010"
"872","0141968","Alabama","Leeds city","2010"
"873","0141968","Alabama","Leeds city","2010"
"874","0458010","Arizona","Quartzsite town","2010"
"875","0458010","Arizona","Quartzsite town","2010"
"876","0458010","Arizona","Quartzsite town","2010"
"877","0458010","Arizona","Quartzsite town","2010"
"878","0458010","Arizona","Quartzsite town","2010"
"879","0458010","Arizona","Quartzsite town","2010"
"880","0458010","Arizona","Quartzsite town","2010"
"881","0458010","Arizona","Quartzsite town","2010"
"882","0458010","Arizona","Quartzsite town","2010"
"883","0458010","Arizona","Quartzsite town","2010"
"884","0458010","Arizona","Quartzsite town","2010"
