"","EPISODE_ID","EVENT_ID","BEGIN_YEARMONTH","BEGIN_DAY","END_YEARMONTH","END_DAY","STATE","STATE_FIPS","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","FLOOD_CAUSE"
"1",1182771,5430389,200412,29,200412,30,"MONTANA",30,"Heavy Snow","Z",6,"BITTERROOT / SAPPHIRE MOUNTAINS",0,0,0,0,"","",NA
"2",1182771,5430390,200412,29,200412,30,"MONTANA",30,"Heavy Snow","Z",7,"BUTTE / PINTLAR REGION",0,0,0,0,"85K","",NA
"3",1182769,5430387,200412,8,200412,8,"IDAHO",16,"Winter Storm","Z",5,"NORTHERN CLEARWATER MOUNTAINS",0,0,0,0,"","",NA
"4",1182770,5430388,200412,19,200412,19,"MONTANA",30,"High Wind","Z",5,"MISSOULA / BITTERROOT VALLEYS",0,0,0,0,"","",NA
"5",1182772,5430391,200412,14,200412,14,"MONTANA",30,"Winter Weather","Z",1,"KOOTENAI/CABINET REGION",0,0,0,0,"","",NA
"6",1183013,5430322,200412,21,200412,21,"MICHIGAN",26,"Winter Storm","Z",19,"CHARLEVOIX",0,0,0,0,"","",NA
"7",1183013,5430323,200412,21,200412,21,"MICHIGAN",26,"Winter Storm","Z",16,"EMMET",0,0,0,0,"","",NA
"8",1182925,5430420,200412,26,200412,27,"MASSACHUSETTS",25,"Winter Storm","Z",20,"SOUTHERN BRISTOL",0,0,0,0,"","",NA
"9",1182925,5430421,200412,26,200412,27,"MASSACHUSETTS",25,"Winter Storm","Z",21,"SOUTHERN PLYMOUTH",0,0,0,0,"","",NA
"10",1182849,5430278,200412,11,200412,11,"DELAWARE",10,"Storm Surge/Tide","Z",2,"KENT",0,0,0,0,"","0",NA
"11",1182850,5430279,200412,11,200412,11,"NEW JERSEY",34,"Storm Surge/Tide","Z",21,"CUMBERLAND",0,0,0,0,"","0",NA
"12",1183003,5430197,200412,29,200412,31,"MINNESOTA",27,"Winter Storm","Z",1,"WEST POLK",0,0,0,0,"","",NA
"13",1182853,5430290,200412,6,200412,7,"IDAHO",16,"Heavy Snow","Z",19,"UPPER SNAKE HIGHLANDS",0,0,0,0,"","",NA
"14",1183003,5430196,200412,29,200412,31,"MINNESOTA",27,"Winter Storm","Z",15,"EAST POLK",0,0,0,0,"","",NA
"15",1182987,5430439,200412,7,200412,7,"ALABAMA",1,"Thunderstorm Wind","C",63,"GREENE",0,0,0,0,"1K","",NA
"16",1182768,5430380,200412,7,200412,8,"MONTANA",30,"Winter Storm","Z",4,"LOWER CLARK FORK REGION",0,0,0,0,"","",NA
"17",1182768,5430381,200412,7,200412,8,"MONTANA",30,"Winter Storm","Z",1,"KOOTENAI/CABINET REGION",0,0,0,0,"","",NA
"18",1182768,5430382,200412,7,200412,8,"MONTANA",30,"Winter Storm","Z",2,"WEST GLACIER REGION",0,0,0,0,"","",NA
"19",1182768,5430383,200412,7,200412,8,"MONTANA",30,"Winter Storm","Z",43,"BLACKFOOT REGION",0,0,0,0,"","",NA
"20",1183422,5432496,200402,3,200402,3,"NEVADA",32,"Heavy Snow","Z",36,"N LANDER & N EUREKA",0,0,0,0,"","",NA
"21",1183422,5432497,200402,3,200402,3,"NEVADA",32,"Heavy Snow","Z",35,"WHITE PINE",0,0,0,0,"","",NA
"22",1183423,5432498,200402,7,200402,7,"NEVADA",32,"Heavy Snow","Z",34,"RUBY MOUNTAINS/E HUMBOLDT RANGE",0,0,0,0,"","",NA
"23",1183423,5432499,200402,7,200402,7,"NEVADA",32,"Heavy Snow","Z",32,"SW & SC ELKO",0,0,0,0,"","",NA
"24",1183423,5432500,200402,7,200402,7,"NEVADA",32,"Heavy Snow","Z",36,"N LANDER & N EUREKA",0,0,0,0,"","",NA
"25",1182769,5430384,200412,8,200412,8,"IDAHO",16,"Winter Storm","Z",8,"LOWER HELLS CANYON / SALMON RIVER REGION",0,0,0,0,"","",NA
"26",1182769,5430385,200412,8,200412,8,"IDAHO",16,"Winter Storm","Z",7,"OROFINO / GRANGEVILLE REGION",0,0,0,0,"","",NA
"27",1182769,5430386,200412,8,200412,8,"IDAHO",16,"Winter Storm","Z",6,"SOUTHERN CLEARWATER MOUNTAINS",0,0,0,0,"","",NA
"28",1182649,5430215,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",12,"NORTHERN COOK / NORTHERN LAKE",0,0,0,0,"","",NA
"29",1183471,5431315,200412,1,200412,1,"WEST VIRGINIA",54,"High Wind","Z",54,"PENDLETON",0,0,0,0,"","",NA
"30",1183471,5431316,200412,1,200412,1,"WEST VIRGINIA",54,"High Wind","Z",51,"MORGAN",0,0,0,0,"","",NA
"31",2152354,5432061,200407,24,200407,24,"NEVADA",32,"Thunderstorm Wind","C",31,"WASHOE",0,0,0,0,"","",NA
"32",2152355,5432062,200407,24,200407,24,"NEVADA",32,"Tornado","C",31,"WASHOE",0,0,0,0,"","",NA
"33",2152356,5432063,200408,12,200408,12,"NEVADA",32,"Lightning","C",5,"DOUGLAS",1,0,0,0,"","",NA
"34",2152357,5432064,200408,13,200408,13,"NEVADA",32,"Heavy Rain","C",31,"WASHOE",0,0,0,0,"","",NA
"35",2152358,5432065,200408,14,200408,14,"NEVADA",32,"Flash Flood","C",29,"STOREY",0,0,0,0,"","",NA
"36",1183523,5431781,200412,19,200412,20,"MARYLAND",24,"Winter Weather","Z",25,"MARYLAND BEACHES / X E WORCESTER",0,0,0,0,"","",NA
"37",1183523,5431782,200412,19,200412,20,"MARYLAND",24,"Winter Weather","Z",23,"SOMERSET",0,0,0,0,"","",NA
"38",1183523,5431783,200412,19,200412,20,"MARYLAND",24,"Winter Weather","Z",22,"WICOMICO",0,0,0,0,"","",NA
"39",1182847,5430273,200412,11,200412,11,"NEW JERSEY",34,"Storm Surge/Tide","Z",19,"NORTHWESTERN BURLINGTON",0,0,0,0,"","0",NA
"40",1182847,5430274,200412,11,200412,11,"NEW JERSEY",34,"Storm Surge/Tide","Z",16,"SALEM",0,0,0,0,"","0",NA
"41",1182848,5430275,200412,11,200412,11,"PENNSYLVANIA",42,"Storm Surge/Tide","Z",70,"DELAWARE",0,0,0,0,"","0",NA
"42",1182855,5430299,200412,30,200412,31,"IDAHO",16,"Heavy Snow","Z",23,"CARIBOU HIGHLANDS",0,0,0,0,"","",NA
"43",1182786,5430508,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",169,"TROUSDALE",0,0,0,0,"1K","",NA
"44",1182786,5430509,200412,7,200412,7,"TENNESSEE",47,"Thunderstorm Wind","C",111,"MACON",0,0,0,0,"","",NA
"45",1182786,5430510,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",117,"MARSHALL",0,0,0,0,"1K","",NA
"46",1182786,5430511,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",15,"CANNON",0,0,0,0,"1K","",NA
"47",1182786,5430512,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",141,"PUTNAM",0,0,0,0,"1K","",NA
"48",1182786,5430513,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",141,"PUTNAM",0,0,0,0,"1K","",NA
"49",1182786,5430514,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",133,"OVERTON",0,0,0,0,"1K","",NA
"50",1182786,5430515,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",21,"CHEATHAM",0,0,0,0,"1K","",NA
"51",1182788,5430635,200412,22,200412,23,"TENNESSEE",47,"Winter Storm","Z",5,"STEWART",0,0,0,0,"","",NA
"52",1183446,5430943,200408,18,200408,18,"NEVADA",32,"Flash Flood","C",7,"ELKO",0,0,0,0,"","",NA
"53",1183447,5430944,200408,20,200408,20,"NEVADA",32,"Hail","C",15,"LANDER",0,0,0,0,"","",NA
"54",1183448,5430945,200409,19,200409,19,"NEVADA",32,"Heavy Snow","Z",34,"RUBY MOUNTAINS/E HUMBOLDT RANGE",0,0,0,0,"","",NA
"55",1183449,5430946,200409,18,200409,18,"NEVADA",32,"High Wind","Z",35,"WHITE PINE",0,0,0,0,"","",NA
"56",1183450,5430947,200410,20,200410,20,"NEVADA",32,"Heavy Snow","Z",34,"RUBY MOUNTAINS/E HUMBOLDT RANGE",0,0,0,0,"","",NA
"57",1183450,5430948,200410,20,200410,20,"NEVADA",32,"Heavy Snow","Z",35,"WHITE PINE",0,0,0,0,"","",NA
"58",1183038,5431157,200412,30,200412,31,"MONTANA",30,"Winter Storm","Z",62,"EASTERN ROOSEVELT",0,0,0,0,"","",NA
"59",1182790,5430736,200412,22,200412,23,"TENNESSEE",47,"Winter Storm","Z",30,"SMITH",0,0,0,0,"","",NA
"60",1182790,5430737,200412,22,200412,23,"TENNESSEE",47,"Winter Storm","Z",28,"WILSON",0,0,0,0,"","",NA
"61",1182790,5430738,200412,22,200412,23,"TENNESSEE",47,"Winter Storm","Z",62,"RUTHERFORD",0,0,0,0,"","",NA
"62",1182684,5430490,200412,24,200412,25,"TEXAS",48,"Heavy Snow","Z",214,"CHAMBERS",0,0,0,0,"","",NA
"63",1182685,5430491,200412,22,200412,23,"ILLINOIS",17,"Winter Storm","Z",63,"CLARK",0,0,0,0,"","",NA
"64",1182576,5430599,200412,12,200412,12,"WISCONSIN",55,"Strong Wind","Z",47,"GREEN LAKE",0,0,0,0,"1K","",NA
"65",1182787,5430629,200412,10,200412,10,"TENNESSEE",47,"Hail","C",111,"MACON",0,0,0,0,"","",NA
"66",1182734,5430704,200412,27,200412,29,"CALIFORNIA",6,"Heavy Rain","C",111,"VENTURA",0,0,0,0,"","",NA
"67",1182685,5430495,200412,22,200412,23,"ILLINOIS",17,"Winter Storm","Z",73,"LAWRENCE",0,0,0,0,"","",NA
"68",1182685,5430496,200412,22,200412,23,"ILLINOIS",17,"Winter Storm","Z",72,"RICHLAND",0,0,0,0,"","",NA
"69",1182785,5430498,200412,9,200412,9,"TENNESSEE",47,"Flash Flood","C",141,"PUTNAM",0,0,0,0,"1K","",NA
"70",1182729,5430617,200412,22,200412,23,"MISSISSIPPI",28,"Ice Storm","Z",18,"BOLIVAR",0,0,0,0,"300K","",NA
"71",1183013,5430332,200412,21,200412,21,"MICHIGAN",26,"Winter Storm","Z",28,"CRAWFORD",0,0,0,0,"","",NA
"72",1183013,5430333,200412,21,200412,21,"MICHIGAN",26,"Winter Storm","Z",23,"MONTMORENCY",0,0,0,0,"","",NA
"73",1183002,5430185,200412,29,200412,31,"NORTH DAKOTA",38,"Winter Storm","Z",27,"GRAND FORKS",0,0,0,0,"","",NA
"74",1182855,5430300,200412,30,200412,31,"IDAHO",16,"Heavy Snow","Z",18,"SAWTOOTH MOUNTAINS",0,0,0,0,"","",NA
"75",1183044,5430301,200412,8,200412,9,"COLORADO",8,"Winter Storm","Z",4,"ELKHEAD AND PARK MOUNTAINS",0,0,0,0,"","",NA
"76",1182576,5430659,200412,12,200412,12,"WISCONSIN",55,"Strong Wind","Z",56,"SAUK",0,0,0,0,"2K","",NA
"77",1182931,5430531,200412,11,200412,11,"NEW YORK",36,"Winter Storm","Z",30,"SOUTHERN FRANKLIN",0,0,0,0,"10K","",NA
"78",1182931,5430532,200412,11,200412,11,"NEW YORK",36,"Winter Storm","Z",31,"WESTERN CLINTON",0,0,0,0,"10K","",NA
"79",1182932,5430533,200412,11,200412,11,"NEW YORK",36,"Winter Weather","Z",27,"NORTHERN FRANKLIN",0,0,0,0,"5K","",NA
"80",1182936,5430549,200412,23,200412,23,"VERMONT",50,"High Wind","Z",11,"WESTERN RUTLAND",0,0,0,0,"10K","",NA
"81",1182937,5430550,200412,20,200412,20,"VERMONT",50,"Winter Weather","Z",17,"EASTERN CHITTENDEN",0,0,0,0,"","",NA
"82",1182937,5430551,200412,20,200412,20,"VERMONT",50,"Winter Weather","Z",16,"EASTERN FRANKLIN",0,0,0,0,"","",NA
"83",1182925,5430418,200412,26,200412,27,"MASSACHUSETTS",25,"Winter Storm","Z",17,"NORTHERN BRISTOL",0,0,0,0,"","",NA
"84",1182925,5430419,200412,26,200412,27,"MASSACHUSETTS",25,"Winter Storm","Z",14,"SOUTHEAST MIDDLESEX",0,0,0,0,"","",NA
"85",1183455,5431079,200410,30,200410,31,"AMERICAN SAMOA",97,"High Surf","Z",2,"TUTUILA",0,0,0,0,"","",NA
"86",1183456,5431080,200410,14,200410,15,"AMERICAN SAMOA",97,"Heavy Rain","C",2,"TUTUILA",0,0,0,0,"","",NA
"87",1182587,5430871,200412,6,200412,7,"OREGON",41,"Heavy Snow","Z",30,"NORTHERN & EASTERN KLAMATH COUNTY & WESTERN LAKE COUNTY",0,0,0,0,"","",NA
"88",1182591,5430880,200412,13,200412,13,"OREGON",41,"High Wind","Z",21,"SOUTH CENTRAL OREGON COAST",0,0,0,0,"","",NA
"89",1182591,5430881,200412,13,200412,13,"OREGON",41,"High Wind","Z",21,"SOUTH CENTRAL OREGON COAST",0,0,0,0,"","",NA
"90",1182591,5430882,200412,13,200412,13,"OREGON",41,"High Wind","Z",21,"SOUTH CENTRAL OREGON COAST",0,0,0,0,"","",NA
"91",1182592,5430883,200412,9,200412,10,"OREGON",41,"Flood","Z",21,"SOUTH CENTRAL OREGON COAST",0,0,0,0,"","",NA
"92",1182593,5430884,200412,10,200412,11,"OREGON",41,"Flood","Z",21,"SOUTH CENTRAL OREGON COAST",0,0,0,0,"","",NA
"93",1182688,5430885,200412,22,200412,23,"INDIANA",18,"Heavy Snow","Z",41,"DELAWARE",0,0,0,0,"","",NA
"94",1182688,5430886,200412,22,200412,23,"INDIANA",18,"Heavy Snow","Z",42,"RANDOLPH",0,0,0,0,"100K","",NA
"95",1187101,5430987,200410,9,200410,10,"LOUISIANA",22,"Tropical Storm","Z",61,"UPPER JEFFERSON",0,0,0,0,"2K","",NA
"96",1187101,5430988,200410,9,200410,10,"LOUISIANA",22,"Tropical Storm","Z",59,"UPPER LAFOURCHE",0,0,0,0,"4K","",NA
"97",1187101,5430989,200410,9,200410,10,"LOUISIANA",22,"Tropical Storm","Z",63,"UPPER PLAQUEMINES",0,0,0,0,"1K","",NA
"98",1187101,5430990,200410,9,200410,10,"LOUISIANA",22,"Tropical Storm","Z",64,"UPPER ST. BERNARD",0,0,0,0,"1K","",NA
"99",1182786,5430618,200412,7,200412,7,"TENNESSEE",47,"Thunderstorm Wind","C",141,"PUTNAM",0,0,0,0,"","",NA
"100",1182786,5430619,200412,7,200412,7,"TENNESSEE",47,"Thunderstorm Wind","C",41,"DEKALB",0,0,0,0,"","",NA
"101",1182786,5430620,200412,7,200412,7,"TENNESSEE",47,"Thunderstorm Wind","C",87,"JACKSON",0,0,0,0,"","",NA
"102",1182786,5430621,200412,7,200412,7,"TENNESSEE",47,"Thunderstorm Wind","C",149,"RUTHERFORD",0,0,0,0,"","",NA
"103",1182786,5430622,200412,7,200412,7,"TENNESSEE",47,"Thunderstorm Wind","C",159,"SMITH",0,0,0,0,"","",NA
"104",1182786,5430623,200412,7,200412,7,"TENNESSEE",47,"Thunderstorm Wind","C",189,"WILSON",0,0,0,0,"","",NA
"105",1182786,5430624,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",111,"MACON",0,0,0,0,"1K","",NA
"106",1182787,5430625,200412,10,200412,10,"TENNESSEE",47,"Hail","C",37,"DAVIDSON",0,0,0,0,"","",NA
"107",1182787,5430626,200412,10,200412,10,"TENNESSEE",47,"Hail","C",189,"WILSON",0,0,0,0,"","",NA
"108",1182787,5430627,200412,10,200412,10,"TENNESSEE",47,"Hail","C",3,"BEDFORD",0,0,0,0,"","",NA
"109",1182787,5430628,200412,10,200412,10,"TENNESSEE",47,"Hail","C",149,"RUTHERFORD",0,0,0,0,"","",NA
"110",1182789,5430645,200412,22,200412,23,"TENNESSEE",47,"Winter Storm","Z",56,"PERRY",0,0,0,0,"","",NA
"111",1182787,5430634,200412,10,200412,10,"TENNESSEE",47,"Hail","C",3,"BEDFORD",0,0,0,0,"","",NA
"112",1182734,5430706,200412,27,200412,29,"CALIFORNIA",6,"Winter Storm","Z",54,"LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE",0,0,0,0,"","",NA
"113",1182929,5430522,200412,27,200412,27,"NEW YORK",36,"Winter Storm","Z",28,"EASTERN CLINTON",0,0,0,0,"10K","",NA
"114",1182774,5430396,200412,30,200412,30,"CALIFORNIA",6,"Flash Flood","C",53,"MONTEREY",0,0,0,0,"","",NA
"115",1182775,5430397,200412,29,200412,29,"CALIFORNIA",6,"Tornado","C",97,"SONOMA",0,0,0,0,"3K","",NA
"116",1182776,5430398,200412,27,200412,27,"CALIFORNIA",6,"High Surf","Z",75,"SAN MATEO",0,0,1,0,"","",NA
"117",1182777,5430399,200412,7,200412,7,"CALIFORNIA",6,"High Wind","Z",8,"SANTA CLARA",0,0,0,0,"","",NA
"118",1182765,5430255,200412,22,200412,23,"TENNESSEE",47,"High Wind","Z",102,"EAST POLK",0,0,0,0,"","",NA
"119",1182765,5430256,200412,22,200412,23,"TENNESSEE",47,"High Wind","Z",18,"JOHNSON",0,0,0,0,"","",NA
"120",1182765,5430257,200412,22,200412,23,"TENNESSEE",47,"High Wind","Z",74,"SEVIER/SMOKY MOUNTAINS",0,0,0,0,"","",NA
"121",1182765,5430258,200412,22,200412,23,"TENNESSEE",47,"High Wind","Z",47,"SOUTHEAST CARTER",0,0,0,0,"","",NA
"122",1182765,5430259,200412,22,200412,23,"TENNESSEE",47,"High Wind","Z",43,"SOUTHEAST GREENE",0,0,0,0,"","",NA
"123",1182765,5430260,200412,22,200412,23,"TENNESSEE",47,"High Wind","Z",87,"SOUTHEAST MONROE",0,0,0,0,"","",NA
"124",1182734,5430708,200412,28,200412,28,"CALIFORNIA",6,"Flash Flood","C",83,"SANTA BARBARA",0,0,0,0,"","",NA
"125",1183005,5430464,200412,30,200412,30,"MINNESOTA",27,"Ice Storm","Z",40,"GRANT",0,0,0,0,"","",NA
"126",1183149,5431843,200412,25,200412,25,"LOUISIANA",22,"Winter Weather","Z",53,"IBERIA",0,0,0,0,"","",NA
"127",1183453,5430952,200410,12,200410,17,"AMERICAN SAMOA",97,"High Surf","Z",3,"MANU'A",0,0,0,0,"","",NA
"128",1183453,5430953,200410,12,200410,17,"AMERICAN SAMOA",97,"High Surf","Z",1,"SWAINS",0,0,0,0,"","",NA
"129",1183453,5430954,200410,12,200410,17,"AMERICAN SAMOA",97,"High Surf","Z",2,"TUTUILA",0,0,0,0,"","",NA
"130",1183454,5430955,200410,22,200410,28,"AMERICAN SAMOA",97,"High Surf","Z",3,"MANU'A",0,0,0,0,"","",NA
"131",1183454,5430956,200410,22,200410,28,"AMERICAN SAMOA",97,"High Surf","Z",1,"SWAINS",0,0,0,0,"","",NA
"132",1187088,5430957,200409,22,200409,23,"LOUISIANA",22,"Storm Surge/Tide","Z",66,"LOWER TERREBONNE",0,0,0,0,"5K","",NA
"133",1183235,5431195,200403,13,200403,13,"HAWAII",15,"Heavy Rain","C",7,"KAUAI",0,0,0,0,"","",NA
"134",1183462,5431197,200412,29,200412,29,"ARIZONA",4,"Flash Flood","C",21,"PINAL",0,0,0,0,"","",NA
"135",1183034,5430991,200412,22,200412,22,"TEXAS",48,"Winter Weather","Z",94,"FANNIN",0,0,0,0,"","",NA
"136",1183038,5431156,200412,30,200412,31,"MONTANA",30,"Winter Storm","Z",25,"DAWSON",0,0,0,0,"","",NA
"137",1183034,5430992,200412,22,200412,22,"TEXAS",48,"Winter Weather","Z",147,"FREESTONE",0,0,0,0,"","",NA
"138",1183034,5430993,200412,22,200412,22,"TEXAS",48,"Winter Weather","Z",93,"GRAYSON",0,0,0,0,"","",NA
"139",1182906,5430853,200412,10,200412,10,"GEORGIA",13,"Thunderstorm Wind","C",287,"TURNER",1,0,0,0,"20K","",NA
"140",1182906,5430854,200412,10,200412,10,"GEORGIA",13,"Thunderstorm Wind","C",71,"COLQUITT",0,0,0,0,"50K","",NA
"141",1182576,5430669,200412,12,200412,12,"WISCONSIN",55,"Strong Wind","Z",67,"LAFAYETTE",0,0,0,0,"1K","",NA
"142",1182579,5430692,200412,20,200412,20,"NORTH CAROLINA",37,"Winter Storm","Z",80,"BEAUFORT",0,0,0,0,"","",NA
"143",1183013,5430329,200412,21,200412,21,"MICHIGAN",26,"Winter Storm","Z",22,"OTSEGO",0,0,0,0,"","",NA
"144",1182652,5430345,200412,23,200412,23,"MICHIGAN",26,"Blizzard","Z",49,"HURON",0,0,0,0,"","",NA
"145",1182925,5430412,200412,26,200412,27,"MASSACHUSETTS",25,"Winter Storm","Z",22,"BARNSTABLE",0,0,0,0,"","",NA
"146",1182925,5430413,200412,26,200412,27,"MASSACHUSETTS",25,"Winter Storm","Z",23,"DUKES",0,0,0,0,"","",NA
"147",1183015,5430337,200412,23,200412,24,"MICHIGAN",26,"Heavy Snow","Z",21,"ANTRIM",0,0,0,0,"","",NA
"148",1182578,5430686,200412,18,200412,18,"WISCONSIN",55,"Winter Weather","Z",67,"LAFAYETTE",0,0,0,0,"","",NA
"149",1183153,5431849,200412,7,200412,7,"KENTUCKY",21,"High Wind","Z",112,"BREATHITT",0,0,0,0,"0K","0K",NA
"150",1183522,5431640,200412,19,200412,20,"VIRGINIA",51,"Winter Weather","Z",70,"CHESTERFIELD / COLONIAL HEIGHTS",0,0,0,0,"","",NA
"151",1183522,5431641,200412,19,200412,20,"VIRGINIA",51,"Winter Weather","Z",61,"CUMBERLAND",0,0,0,0,"","",NA
"152",1182854,5430295,200412,8,200412,9,"IDAHO",16,"Heavy Snow","Z",18,"SAWTOOTH MOUNTAINS",0,0,0,0,"","",NA
"153",1182926,5430430,200412,26,200412,27,"RHODE ISLAND",44,"Winter Storm","Z",2,"SOUTHEAST PROVIDENCE",0,0,0,0,"","",NA
"154",1182854,5430292,200412,8,200412,9,"IDAHO",16,"Heavy Snow","Z",31,"BIG AND LITTLE WOOD RIVER REGION",0,0,0,0,"","",NA
"155",1182854,5430293,200412,8,200412,9,"IDAHO",16,"Heavy Snow","Z",23,"CARIBOU HIGHLANDS",0,0,0,0,"","",NA
"156",1182854,5430294,200412,8,200412,9,"IDAHO",16,"Heavy Snow","Z",32,"LOST RIVER / PAHSIMEROI",0,0,0,0,"","",NA
"157",1183027,5432523,200412,24,200412,25,"ALASKA",2,"High Wind","Z",213,"ST LAWRENCE IS. BERING STRAIT",0,0,0,0,"","",NA
"158",1183027,5432524,200412,24,200412,25,"ALASKA",2,"High Wind","Z",214,"YUKON DELTA",0,0,0,0,"","",NA
"159",1183028,5432525,200412,26,200412,26,"ALASKA",2,"Blizzard","Z",203,"CENTRAL BEAUFORT SEA COAST",0,0,0,0,"","",NA
"160",1187087,5432676,200409,15,200409,16,"LOUISIANA",22,"Hurricane (Typhoon)","Z",69,"LOWER PLAQUEMINES",0,0,0,0,"8.6M","",NA
"161",1187087,5432677,200409,15,200409,16,"LOUISIANA",22,"Hurricane (Typhoon)","Z",70,"LOWER ST. BERNARD",0,0,0,0,".94M","",NA
"162",1187087,5432678,200409,15,200409,16,"LOUISIANA",22,"Hurricane (Typhoon)","Z",62,"ORLEANS",0,0,0,0,".24M","",NA
"163",1182786,5430502,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",125,"MONTGOMERY",0,0,0,0,"1K","",NA
"164",1182786,5430503,200412,7,200412,7,"TENNESSEE",47,"Flash Flood","C",43,"DICKSON",0,0,0,0,"1K","",NA
"165",1183411,5432475,200401,30,200401,31,"HAWAII",15,"High Surf","Z",1,"KAUAI",0,0,0,0,"","",NA
"166",1183463,5431198,200412,24,200412,25,"ARIZONA",4,"Frost/Freeze","Z",23,"C MARICOPA",0,0,0,0,"","",NA
"167",1183238,5431277,200403,14,200403,14,"HAWAII",15,"Flash Flood","C",1,"HAWAII",0,0,0,0,"550K","",NA
"168",1183239,5431278,200403,14,200403,14,"HAWAII",15,"Heavy Rain","C",1,"HAWAII",0,0,0,0,"","",NA
"169",1183240,5431279,200403,15,200403,15,"HAWAII",15,"Flash Flood","C",1,"HAWAII",0,0,0,0,"","",NA
"170",1183241,5431280,200403,20,200403,21,"HAWAII",15,"High Wind","Z",4,"NORTH AND EAST HAWAII",0,0,0,0,"","",NA
"171",1183241,5431281,200403,20,200403,21,"HAWAII",15,"High Wind","Z",8,"SOUTH HAWAII",0,0,0,0,"","",NA
"172",1183034,5431017,200412,22,200412,22,"TEXAS",48,"Winter Weather","Z",132,"SOMERVELL",0,0,0,0,"","",NA
"173",1183034,5431021,200412,22,200412,22,"TEXAS",48,"Winter Weather","Z",102,"WISE",0,0,0,0,"","",NA
"174",1182906,5430855,200412,10,200412,10,"GEORGIA",13,"Thunderstorm Wind","C",71,"COLQUITT",0,0,0,0,"20K","",NA
"175",1182906,5430856,200412,10,200412,10,"GEORGIA",13,"Thunderstorm Wind","C",75,"COOK",0,0,0,0,"1K","",NA
"176",1182907,5430857,200412,10,200412,10,"FLORIDA",12,"Thunderstorm Wind","C",129,"WAKULLA",0,0,0,0,"2K","",NA
"177",1182909,5430858,200412,6,200412,7,"IDAHO",16,"Heavy Snow","Z",11,"WEST CENTRAL MOUNTAINS",0,0,0,0,"","",NA
"178",1183225,5431076,200402,27,200402,29,"HAWAII",15,"High Surf","Z",3,"MAUI",0,0,0,0,"","",NA
"179",1183454,5431077,200410,22,200410,28,"AMERICAN SAMOA",97,"High Surf","Z",2,"TUTUILA",0,0,0,0,"","",NA
"180",1183455,5431078,200410,30,200410,31,"AMERICAN SAMOA",97,"High Surf","Z",3,"MANU'A",0,0,0,0,"","",NA
"181",1182791,5430745,200412,13,200412,14,"MICHIGAN",26,"Winter Storm","Z",77,"BERRIEN",0,0,0,0,"0","",NA
"182",1182862,5430747,200412,15,200412,16,"COLORADO",8,"Heavy Snow","Z",74,"SOUTHERN SANGRE DE CRISTO MOUNTAINS BETWEEN 7500 & 11000 FT",0,0,0,0,"","",NA
"183",1182862,5430748,200412,15,200412,16,"COLORADO",8,"Heavy Snow","Z",79,"WET MOUNTAINS BETWEEN 8500 AND 10000 FT",0,0,0,0,"","",NA
"184",1182574,5430584,200412,9,200412,10,"WISCONSIN",55,"Dense Fog","Z",70,"WALWORTH",0,0,0,0,"","",NA
"185",1182574,5430585,200412,9,200412,10,"WISCONSIN",55,"Dense Fog","Z",71,"RACINE",0,0,0,0,"","",NA
"186",1182574,5430586,200412,9,200412,10,"WISCONSIN",55,"Dense Fog","Z",72,"KENOSHA",0,0,0,0,"","",NA
"187",1182651,5430344,200412,23,200412,23,"MICHIGAN",26,"Winter Storm","Z",83,"MONROE",0,0,0,0,"","",NA
"188",1183016,5430338,200412,24,200412,25,"MICHIGAN",26,"Heavy Snow","Z",17,"CHEBOYGAN",0,0,0,0,"","",NA
"189",1183016,5430339,200412,24,200412,25,"MICHIGAN",26,"Heavy Snow","Z",16,"EMMET",0,0,0,0,"","",NA
"190",1183016,5430340,200412,24,200412,25,"MICHIGAN",26,"Heavy Snow","Z",19,"CHARLEVOIX",0,0,0,0,"","",NA
"191",1182651,5430341,200412,23,200412,23,"MICHIGAN",26,"Winter Storm","Z",54,"TUSCOLA",0,0,0,0,"","",NA
"192",1183004,5430457,200412,30,200412,30,"NORTH DAKOTA",38,"Ice Storm","Z",53,"RICHLAND",0,0,0,0,"","",NA
"193",1182935,5430547,200412,23,200412,23,"NEW YORK",36,"High Wind","Z",31,"WESTERN CLINTON",0,0,0,0,"10K","",NA
"194",1182936,5430548,200412,23,200412,23,"VERMONT",50,"High Wind","Z",19,"EASTERN RUTLAND",0,0,0,0,"10K","",NA
